fullVisitorId,visitId,visitNumber,date,pageviews,hits,time_on_site,bounces,newVisits,transactions,transactionRevenue,sessionQualityDim,deviceCategory,browser,operatingSystem,country,city,source,medium,campaign
3504467345649484128,1501651981,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,69,30,0,4,1
1035697194635668519,1501586158,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,89,25,0,4,1
4262381941656956323,1501608159,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,11,4,36,5,0,4,1
1527809562727000331,1501577371,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,7,52,0,4,1
2052144095426120143,1501587914,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,52,0,4,1
2474397855041322408,1501587700,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,32,0,4,1
9019789757976195881,1501587435,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,3,90,52,0,4,1
3493554076147199038,1501576122,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,89,52,0,4,1
8675799557365982570,1501653660,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,29,16,0,4,1
9132840005766282322,1501601566,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,27,36,0,4,1
2753239264861351604,1501608816,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,52,0,4,1
4661368066435196687,1501575585,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,29,52,0,4,1
4285057519413189230,1501649786,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,42,29,0,4,1
320075811635392620,1501611826,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,10,45,0,4,1
9716657830265517282,1501583200,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,5,0,4,1
648931861908387592,1501609523,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,55,52,3,2,1
1609569033878553733,1501607866,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,15,7,0,4,1
5927394846295478931,1501629433,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,42,52,0,4,1
510721883310417315,1501607938,3,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,31,0,4,1
3004437018114665039,1501581795,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,39,14,0,4,1
7234008024957814491,1501639761,2,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,2,52,0,4,1
185123961166899959,1501579312,62,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,89,52,0,4,1
1313982618026936685,1501637462,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,3,90,23,0,4,1
185123961166899959,1501594185,63,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,89,52,0,4,1
5742891946448101403,1501611385,16,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,43,0,4,1
4608510479411539707,1501642094,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,33,18,0,4,1
8363801338451068653,1501618437,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,52,0,4,1
679821822000343988,1501614340,2,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,29,52,0,4,1
5196921601663501500,1501583452,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,11,52,0,4,1
2723275726967250490,1501611913,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,90,52,0,4,1
7568905595336304291,1501578890,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,4,7,7,52,0,4,1
2132595968091130040,1501571727,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,40,52,0,4,1
6812286805860740914,1501592594,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,6,52,0,4,1
8515694612127294758,1501621427,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,27,52,0,4,1
2098520034572528192,1501656021,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,42,52,0,4,1
8657024433553123545,1501598637,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,77,52,0,4,1
313705530642411769,1501574778,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,50,52,0,4,1
1189144410038681064,1501605247,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,55,52,0,4,1
5848932798980961272,1501636462,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,10,52,0,4,1
6953998855113681193,1501647171,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,27,52,0,4,1
5586832101124774433,1501571795,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,5,7,29,16,0,4,1
6738862685312504914,1501607473,7,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,35,0,4,1
3791855975996892655,1501635430,2,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,1,90,31,0,4,1
7117015048179934749,1501581208,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,5,7,60,52,0,4,1
3224554362885235073,1501653852,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,5,0,4,1
288420414013956960,1501577678,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,38,0,4,1
618202192678153153,1501585173,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,65,52,0,4,1
1740758290528036953,1501593888,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,75,52,0,4,1
9027032855507312036,1501632230,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,1,52,0,4,1
8365841167627753385,1501591372,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,89,52,0,4,1
5527309262868863177,1501584277,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,3,90,52,0,4,1
2986861885941213188,1501651720,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,52,0,4,1
6057244359055831454,1501578373,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,72,47,0,4,1
9481545664320996867,1501585245,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,89,25,0,4,1
4370392355446786632,1501585543,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,27,36,0,4,1
2304876817716648455,1501574345,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,29,16,0,4,1
9987807311191587328,1501601892,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,89,25,0,4,1
98556533212138984,1501651856,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,48,0,4,1
9246096968344282855,1501592001,2,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,27,52,0,4,1
3051267898669428700,1501622015,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,5,4,7,52,0,4,1
4266455562327440686,1501603091,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,29,6,0,4,1
8345556086864169755,1501602451,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,12,0,4,1
2421732605600656292,1501650912,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,11,4,2,49,0,4,1
3767323408752846776,1501579491,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,69,30,0,4,1
1646208372745011629,1501596217,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,5,0,4,1
4650342873101406910,1501619086,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,29,52,0,4,1
18464682656639403,1501587465,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,3,90,52,0,4,1
6515588499985801287,1501576146,12,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,41,52,0,4,1
489583019607709277,1501577434,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,55,0,0,4,1
6487389177895861068,1501649626,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,90,52,0,4,1
2898336862525809278,1501573864,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,3,7,93,52,0,4,1
7304639191975907101,1501597039,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,5,7,27,52,0,4,1
5261305979283832592,1501580875,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,82,52,0,4,1
6290410097687250086,1501614434,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,5,0,4,1
26395148894892345,1501580824,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,29,52,0,4,1
3834231195405007726,1501578590,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,29,16,0,4,1
2266792871945758712,1501621850,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,29,52,0,4,1
4799762044081649742,1501596950,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,41,52,0,4,1
3266194162388572893,1501599504,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,34,0,4,1
6853088963928474842,1501632742,3,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,52,0,4,1
541888764586055368,1501584511,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,55,0,0,4,1
4234510617725662177,1501611742,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,9,3,36,52,0,4,1
7186879265588084144,1501573582,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,14,52,0,4,1
5700601307802514050,1501574196,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,68,52,0,4,1
4485180939012065436,1501625928,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,3,90,31,0,4,1
7309024840061659368,1501615079,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,1,52,0,4,1
8117112726109531451,1501581534,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,77,52,0,4,1
6034746396460910186,1501622756,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,90,31,0,4,1
9719973952105603179,1501628054,3,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,31,0,4,1
8072515013118256402,1501654861,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,93,52,0,4,1
8143514661078688986,1501647699,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,52,0,4,1
5349829943754724261,1501599823,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,55,52,0,4,1
489583019607709277,1501590254,2,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,-1.6543403837370223,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,55,0,0,4,1
9236416091417730984,1501577356,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,29,52,0,4,1
514870093467664811,1501621325,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,4,90,34,0,4,1
5226375596980106077,1501588771,1,20170801,-0.41177938018713073,-0.35358191540573186,-0.2667846467204948,1.0318044172283594,0.6044705248269888,-0.12819576367290686,-0.049081513743816245,-0.2936079486097855,0,2,7,36,52,0,4,1
